Team,ForAgainst,Date,Venue,Result,GF,GA,Sh_Standard,SoT_percent_Standard,Dist_Standard,G_minus_xG_Expected,Opponent,xGF,xGA,opp_elo_pre,elo_pre,coach,within_season_change
Hertha BSC,For,2019-10-04 00:00:00,Home,W,3,1,17,17.6,15.2,1,Dusseldorf,2,1.3,1473.097014,1472.180548,Ante Covic,FALSE
Hertha BSC,For,2019-10-19 00:00:00,Away,D,1,1,12,16.7,19.4,0.5,Werder Bremen,0.5,0.9,1540.107606,1482.206926,Ante Covic,FALSE
Hertha BSC,For,2019-10-26 00:00:00,Home,L,2,3,13,30.8,18.8,-0.5,Hoffenheim,2.5,2.2,1544.342684,1483.858183,Ante Covic,FALSE
Hertha BSC,For,2019-11-02 00:00:00,Away,L,0,1,7,42.9,20,-0.4,Union Berlin,0.4,1.6,1476.66576,1475.581691,Ante Covic,FALSE
Hertha BSC,For,2019-11-09 00:00:00,Home,L,2,4,7,42.9,24.4,1.4,RB Leipzig,0.6,2,1609.190867,1465.612893,Ante Covic,FALSE
Paderborn 07,For,2019-08-17 00:00:00,Away,L,2,3,9,55.6,15.8,0.8,Bayer Leverkusen,1.2,2.5,1571.715249,1500,Steffen Baumgart,FALSE
Paderborn 07,For,2019-08-24 00:00:00,Home,L,1,3,16,12.5,18,-1.3,Freiburg,2.3,2.3,1455.836501,1492.035307,Steffen Baumgart,FALSE
Paderborn 07,For,2019-08-31 00:00:00,Away,D,1,1,8,37.5,19.6,0.5,Wolfsburg,0.5,1.1,1536.508164,1480.997175,Steffen Baumgart,FALSE
Paderborn 07,For,2019-09-15 00:00:00,Home,L,1,5,11,9.1,17,0.1,Schalke 04,0.9,2.2,1485.978327,1482.581452,Steffen Baumgart,FALSE
Paderborn 07,For,2019-09-21 00:00:00,Away,L,1,2,18,44.4,16.4,-0.9,Hertha BSC,1.9,1.2,1453.73438,1472.679219,Steffen Baumgart,FALSE
Paderborn 07,For,2019-09-28 00:00:00,Home,L,2,3,10,50,22.4,1.7,Bayern Munich,0.3,3.1,1704.765258,1462.134482,Steffen Baumgart,FALSE
Paderborn 07,For,2019-10-05 00:00:00,Home,L,1,2,15,40,21.9,-0.6,Mainz 05,1.6,2.9,1446.85479,1458.16766,Steffen Baumgart,FALSE
Paderborn 07,For,2019-10-20 00:00:00,Away,L,0,3,9,11.1,20.6,-0.4,Koln,0.4,2.4,1386.095647,1447.842165,Steffen Baumgart,FALSE
Paderborn 07,For,2019-10-26 00:00:00,Home,W,2,0,14,42.9,20.2,1.2,Dusseldorf,0.8,1.4,1472.901114,1436.083435,Steffen Baumgart,FALSE
Paderborn 07,For,2019-11-01 00:00:00,Away,L,0,3,9,22.2,21.4,-0.6,Hoffenheim,0.6,2.1,1552.619177,1447.139184,Steffen Baumgart,FALSE
Paderborn 07,For,2019-11-09 00:00:00,Home,L,0,1,10,30,27.3,-1.2,Augsburg,1.2,1,1421.8101,1440.085182,Steffen Baumgart,FALSE
Monchengladbach,For,2019-03-09 00:00:00,Away,W,1,0,10,50,15.7,0.1,Mainz 05,0.9,0.6,1462.989856,1540.17834,Dieter Hecking,FALSE
Monchengladbach,For,2019-03-15 00:00:00,Home,D,1,1,12,16.7,16.6,-0.3,Freiburg,1.3,0.5,1469.61603,1547.992521,Dieter Hecking,FALSE
Monchengladbach,For,2019-03-30 00:00:00,Away,L,1,3,14,42.9,17.4,0,Dusseldorf,1,1.5,1481.70451,1545.774167,Dieter Hecking,FALSE
Monchengladbach,For,2019-04-07 00:00:00,Home,D,1,1,15,20,18.1,-0.6,Werder Bremen,1.6,1.1,1534.092642,1533.950717,Dieter Hecking,FALSE
Monchengladbach,For,2019-04-13 00:00:00,Away,W,1,0,19,42.1,20,-0.6,Hannover 96,1.6,1.1,1356.851719,1533.954802,Dieter Hecking,FALSE
Monchengladbach,For,2019-04-20 00:00:00,Home,L,1,2,15,26.7,16.1,-1.2,RB Leipzig,2.2,2,1600.936765,1539.257348,Dieter Hecking,FALSE
Monchengladbach,For,2019-04-27 00:00:00,Away,L,0,1,18,22.2,19.1,-1.6,Stuttgart,1.6,1.6,1423.320245,1531.014206,Dieter Hecking,FALSE
Monchengladbach,For,2019-05-04 00:00:00,Home,D,2,2,11,45.5,17,0.9,Hoffenheim,1.1,2.6,1565.88916,1518.010125,Dieter Hecking,FALSE
Monchengladbach,For,2019-05-11 00:00:00,Away,W,4,0,16,31.3,18.3,0.9,Nurnberg,2.1,0.9,1397.582242,1519.379537,Dieter Hecking,FALSE
Monchengladbach,For,2019-05-18 00:00:00,Home,L,0,2,7,0,16.8,-0.5,Dortmund,0.5,2.1,1625.119863,1526.010809,Dieter Hecking,FALSE
Monchengladbach,For,2019-08-17 00:00:00,Home,D,0,0,16,25,18.9,-1.5,Schalke 04,1.5,0.8,1479.402364,1518.788461,Marco Rose,FALSE
Monchengladbach,For,2019-08-24 00:00:00,Away,W,3,1,15,40,14.6,1.1,Mainz 05,1.9,1.7,1465.874356,1517.659669,Marco Rose,FALSE
Monchengladbach,For,2019-08-30 00:00:00,Home,L,1,3,12,25,17,-0.6,RB Leipzig,1.6,2.9,1616.060736,1526.180108,Marco Rose,FALSE
Monchengladbach,For,2019-09-14 00:00:00,Away,W,1,0,15,20,19.8,-0.4,Koln,1.4,0.9,1399.867973,1518.710875,Marco Rose,FALSE
Monchengladbach,For,2019-09-22 00:00:00,Home,W,2,1,23,47.8,14.4,-1.5,Dusseldorf,3.5,1.2,1492.66123,1525.417746,Marco Rose,FALSE
Monchengladbach,For,2019-09-28 00:00:00,Away,W,3,0,12,41.7,14.8,0.2,Hoffenheim,2.8,1.3,1529.833565,1534.477721,Marco Rose,FALSE
Monchengladbach,For,2019-10-06 00:00:00,Home,W,5,1,12,66.7,13.4,2,Augsburg,3,1.4,1426.250398,1544.344059,Marco Rose,FALSE
Monchengladbach,For,2019-10-27 00:00:00,Home,W,4,2,13,46.2,15,2.3,Eintracht Frankfurt,1.7,1.2,1550.212499,1543.190351,Marco Rose,FALSE
Monchengladbach,For,2019-11-02 00:00:00,Away,W,2,1,10,60,14.7,-0.6,Bayer Leverkusen,2.6,2.3,1579.146463,1553.392437,Marco Rose,FALSE
Monchengladbach,For,2019-11-10 00:00:00,Home,W,3,1,17,41.2,19.1,1.1,Werder Bremen,1.9,1.7,1538.08003,1564.132343,Marco Rose,FALSE
Schalke 04,For,2019-03-08 00:00:00,Away,L,2,4,14,57.1,13.9,0.6,Werder Bremen,1.4,2.6,1505.14879,1491.434863,Domenico Tedesco,FALSE
Schalke 04,For,2019-03-16 00:00:00,Home,L,0,1,16,18.8,17.8,-1.4,RB Leipzig,1.4,2.1,1569.187687,1481.829376,Huub Stevens,TRUE
Schalke 04,For,2019-03-31 00:00:00,Away,W,1,0,6,50,18.7,0.5,Hannover 96,0.5,1.1,1370.000836,1474.29207,Huub Stevens,FALSE
Schalke 04,For,2019-04-06 00:00:00,Home,L,1,2,6,66.7,12.1,0.4,Eintracht Frankfurt,0.6,2.4,1567.890484,1481.377349,Huub Stevens,FALSE
Schalke 04,For,2019-04-12 00:00:00,Away,D,1,1,16,12.5,17.9,0.1,Nurnberg,0.9,2,1401.465813,1473.817179,Huub Stevens,FALSE
Schalke 04,For,2019-04-20 00:00:00,Home,L,2,5,14,21.4,18.2,0,Hoffenheim,2,1.9,1570.663345,1471.764328,Huub Stevens,FALSE
Schalke 04,For,2019-05-05 00:00:00,Home,D,0,0,15,20,16.6,-1.8,Augsburg,1.8,0.3,1443.356482,1479.100774,Huub Stevens,FALSE
Schalke 04,For,2019-05-11 00:00:00,Away,D,1,1,6,33.3,17.2,-0.8,Bayer Leverkusen,1.8,1.9,1566.446019,1478.075585,Huub Stevens,FALSE
Schalke 04,For,2019-05-18 00:00:00,Home,D,0,0,12,25,19.3,-0.8,Stuttgart,0.8,0.8,1439.966048,1480.565624,Huub Stevens,FALSE
Schalke 04,For,2019-08-17 00:00:00,Away,D,0,0,8,12.5,16.8,-0.8,Monchengladbach,0.8,1.5,1518.788461,1479.402364,David Wagner,FALSE
Schalke 04,For,2019-08-24 00:00:00,Home,L,0,3,11,18.2,17,-0.8,Bayern Munich,0.8,1.5,1695.694944,1480.531156,David Wagner,FALSE
Schalke 04,For,2019-08-31 00:00:00,Home,W,3,0,9,22.2,21.6,-0.3,Hertha BSC,1.3,0.8,1473.981644,1476.037499,David Wagner,FALSE
Schalke 04,For,2019-09-20 00:00:00,Home,W,2,1,18,33.3,19.6,1,Mainz 05,1,0.8,1463.697262,1495.880561,David Wagner,FALSE
Schalke 04,For,2019-09-28 00:00:00,Away,W,3,1,12,58.3,14.1,-0.2,RB Leipzig,3.2,1.3,1633.530229,1504.956891,David Wagner,FALSE
Schalke 04,For,2019-10-05 00:00:00,Home,D,1,1,15,20,19.3,-0.6,Koln,1.6,0.9,1382.366396,1518.497366,David Wagner,FALSE
Schalke 04,For,2019-10-20 00:00:00,Away,L,0,2,11,9.1,17.6,-0.8,Hoffenheim,0.8,0.9,1534.922113,1514.768115,David Wagner,FALSE
Schalke 04,For,2019-10-26 00:00:00,Home,D,0,0,14,14.3,18.8,-1.1,Dortmund,1.1,0.3,1633.747128,1505.347544,David Wagner,FALSE
Schalke 04,For,2019-11-03 00:00:00,Away,W,3,2,10,30,17,1.5,Augsburg,0.5,1.6,1429.566007,1508.883645,David Wagner,FALSE
Schalke 04,For,2019-11-09 00:00:00,Home,D,3,3,12,33.3,16,1.7,Dusseldorf,1.3,2.1,1469.786324,1516.639551,David Wagner,FALSE
Wolfsburg,For,2019-03-09 00:00:00,Away,L,0,6,4,25,16.8,-0.2,Bayern Munich,0.2,3.3,1678.998104,1510.228693,Bruno Labbadia,FALSE
Wolfsburg,For,2019-03-16 00:00:00,Home,W,5,2,18,50,16.4,1.1,Dusseldorf,3.9,1.7,1491.318483,1504.73712,Bruno Labbadia,FALSE
Wolfsburg,For,2019-03-30 00:00:00,Away,L,0,2,6,50,22.2,-0.2,Dortmund,0.2,1.3,1626.593242,1514.351092,Bruno Labbadia,FALSE
Wolfsburg,For,2019-04-06 00:00:00,Home,W,3,1,12,41.7,16.5,1.8,Hannover 96,1.2,1.6,1362.915557,1507.473794,Bruno Labbadia,FALSE
Wolfsburg,For,2019-04-13 00:00:00,Away,L,0,2,6,33.3,15.7,-0.4,RB Leipzig,0.4,2,1593.190006,1513.537632,Bruno Labbadia,FALSE
Wolfsburg,For,2019-04-22 00:00:00,Home,D,1,1,20,35,17.4,-1.1,Eintracht Frankfurt,2.1,1.5,1561.414904,1505.790873,Bruno Labbadia,FALSE
Wolfsburg,For,2019-05-04 00:00:00,Home,W,2,0,9,44.4,18.2,1.2,Nurnberg,0.8,0.7,1404.388285,1519.380434,Bruno Labbadia,FALSE
Wolfsburg,For,2019-05-11 00:00:00,Away,L,0,3,9,22.2,23.6,-0.5,Stuttgart,0.5,0.9,1427.191424,1526.186477,Bruno Labbadia,FALSE
Wolfsburg,For,2019-08-17 00:00:00,Home,W,2,1,15,33.3,22.6,1,Koln,1,1.2,1398.139283,1521.200181,Oliver Glasner,FALSE
Wolfsburg,For,2019-08-25 00:00:00,Away,W,3,0,9,33.3,22.1,1.7,Hertha BSC,1.3,0.9,1482.690558,1527.79925,Oliver Glasner,FALSE
Wolfsburg,For,2019-08-31 00:00:00,Home,D,1,1,16,25,22.4,-0.1,Paderborn 07,1.1,0.5,1480.997175,1536.508164,Oliver Glasner,FALSE
Wolfsburg,For,2019-09-13 00:00:00,Away,D,1,1,15,40,15.8,-1.1,Dusseldorf,2.1,0.7,1491.415462,1534.923888,Oliver Glasner,FALSE
Wolfsburg,For,2019-09-23 00:00:00,Home,D,1,1,12,33.3,20.2,0.1,Hoffenheim,0.9,0.7,1529.719636,1533.67812,Oliver Glasner,FALSE
Wolfsburg,For,2019-10-06 00:00:00,Home,W,1,0,13,30.8,15.4,-0.8,Union Berlin,1.8,0.7,1479.304812,1541.330332,Oliver Glasner,FALSE
Wolfsburg,For,2019-10-19 00:00:00,Away,D,1,1,13,46.2,15.4,-0.3,RB Leipzig,1.3,1.2,1619.158247,1549.563821,Oliver Glasner,FALSE
Wolfsburg,For,2019-10-27 00:00:00,Home,D,0,0,14,21.4,18.3,-1.1,Augsburg,1.1,1,1426.104769,1551.540542,Oliver Glasner,FALSE
Wolfsburg,For,2019-11-02 00:00:00,Away,L,0,3,12,25,16,-1.5,Dortmund,1.5,2.2,1630.211027,1548.079304,Oliver Glasner,FALSE
Wolfsburg,For,2019-11-10 00:00:00,Home,L,0,2,10,10,17,-0.9,Bayer Leverkusen,0.9,1,1568.406557,1540.400174,Oliver Glasner,FALSE
Koln,For,2018-03-04 00:00:00,Home,L,2,3,12,33.3,17,0.6,Stuttgart,1.4,0.8,1485.363955,1435.638361,Stefan Ruthenbeck,FALSE
Koln,For,2018-03-12 00:00:00,Away,L,1,3,8,25,21.9,0.5,Werder Bremen,0.5,1.4,1482.28151,1427.059886,Stefan Ruthenbeck,FALSE
Koln,For,2018-03-18 00:00:00,Home,W,2,0,7,42.9,15,0.6,Bayer Leverkusen,1.4,0.8,1547.045987,1418.636042,Stefan Ruthenbeck,FALSE
Koln,For,2018-03-31 00:00:00,Away,L,0,6,4,25,11.3,-0.8,Hoffenheim,0.8,2.7,1509.215348,1432.172404,Stefan Ruthenbeck,FALSE
Koln,For,2018-04-07 00:00:00,Home,D,1,1,15,53.3,16.6,-0.3,Mainz 05,1.3,1.1,1441.502493,1424.354233,Stefan Ruthenbeck,FALSE
Koln,For,2018-04-14 00:00:00,Away,L,1,2,13,15.4,14.3,-0.6,Hertha BSC,1.6,1.5,1487.505895,1424.847399,Stefan Ruthenbeck,FALSE
Koln,For,2018-04-22 00:00:00,Home,D,2,2,11,27.3,19.7,1.2,Schalke 04,0.8,2.5,1564.264061,1416.631554,Stefan Ruthenbeck,FALSE
Koln,For,2018-04-28 00:00:00,Away,L,2,3,12,16.7,17.1,0.8,Freiburg,1.2,3.5,1443.81249,1420.64223,Stefan Ruthenbeck,FALSE
Koln,For,2018-05-05 00:00:00,Home,L,1,3,11,27.3,13.7,-1.8,Bayern Munich,1.8,2.5,1656.032092,1411.308137,Stefan Ruthenbeck,FALSE
Koln,For,2018-05-12 00:00:00,Away,L,1,4,7,14.3,17.5,-0.2,Wolfsburg,1.2,1.9,1433.828247,1407.379493,Stefan Ruthenbeck,FALSE
Koln,For,2019-08-17 00:00:00,Away,L,1,2,11,18.2,17.7,-0.2,Wolfsburg,1.2,1,1521.200181,1398.139283,Achim Beierlorzer,FALSE
Koln,For,2019-08-23 00:00:00,Home,L,1,3,13,7.7,14.7,0.1,Dortmund,0.9,2.2,1637.04607,1391.540213,Achim Beierlorzer,FALSE
Koln,For,2019-08-31 00:00:00,Away,W,2,1,10,30,12.8,0.3,Freiburg,1.7,1.1,1466.874633,1387.625759,Achim Beierlorzer,FALSE
Koln,For,2019-09-14 00:00:00,Home,L,0,1,14,50,17.8,-0.9,Monchengladbach,0.9,1.4,1518.710875,1399.867973,Achim Beierlorzer,FALSE
Koln,For,2019-09-21 00:00:00,Away,L,0,4,14,14.3,20,-1.2,Bayern Munich,1.2,2.7,1701.871984,1393.161102,Achim Beierlorzer,FALSE
Koln,For,2019-09-29 00:00:00,Home,L,0,4,9,33.3,17.3,-0.8,Hertha BSC,0.8,1.8,1464.279117,1390.267827,Achim Beierlorzer,FALSE
Koln,For,2019-10-05 00:00:00,Away,D,1,1,9,55.6,17.8,0.1,Schalke 04,0.9,1.6,1518.497366,1382.366396,Achim Beierlorzer,FALSE
Koln,For,2019-10-20 00:00:00,Home,W,3,0,17,35.3,12,0.6,Paderborn 07,2.4,0.4,1447.842165,1386.095647,Achim Beierlorzer,FALSE
Koln,For,2019-10-25 00:00:00,Away,L,1,3,17,47.1,19,-0.3,Mainz 05,1.3,1.8,1447.349807,1397.854377,Achim Beierlorzer,FALSE
Koln,For,2019-11-03 00:00:00,Away,L,0,2,8,12.5,17.4,-1.3,Dusseldorf,1.3,2,1461.845365,1389.269411,Achim Beierlorzer,FALSE
Koln,For,2019-11-08 00:00:00,Home,L,1,2,11,27.3,20,0.1,Hoffenheim,0.9,2.1,1559.673178,1381.328452,Achim Beierlorzer,FALSE
Hoffenheim,For,2019-03-10 00:00:00,Home,W,2,1,15,33.3,15.8,-0.9,Nurnberg,2.9,0.8,1400.457181,1543.108089,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-03-16 00:00:00,Away,D,1,1,21,33.3,15.7,-1.4,Stuttgart,2.4,1.2,1445.579022,1549.218419,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-03-29 00:00:00,Home,W,4,1,12,33.3,17.3,1.5,Bayer Leverkusen,1.5,1.9,1554.779696,1546.320874,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-04-07 00:00:00,Away,W,4,0,19,47.4,14.9,0.7,Augsburg,3.3,0.7,1433.374525,1556.564291,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-04-14 00:00:00,Home,W,2,0,29,24.1,13.9,-1.2,Hertha BSC,3.2,0.4,1474.541534,1563.160081,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-04-28 00:00:00,Home,L,1,4,17,41.2,14.3,-2,Wolfsburg,3,1.9,1507.378321,1577.891272,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-05-04 00:00:00,Away,D,2,2,26,34.6,14.9,-0.6,Monchengladbach,2.6,1.1,1518.010125,1565.88916,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-05-11 00:00:00,Home,L,0,1,19,15.8,17.2,-2.1,Werder Bremen,2.1,0.9,1527.628027,1564.519749,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-05-18 00:00:00,Away,L,2,4,19,36.8,24.2,0.3,Mainz 05,1.7,2.9,1464.276988,1553.461892,Julian Nagelsmann,FALSE
Hoffenheim,For,2019-08-18 00:00:00,Away,L,0,1,9,11.1,16.8,-0.8,Eintracht Frankfurt,0.8,1.8,1528.765583,1540.949878,Alfred Schreuder,FALSE
Hoffenheim,For,2019-08-24 00:00:00,Home,W,3,2,10,30,15.6,2.1,Werder Bremen,0.9,1.2,1539.254854,1530.599329,Alfred Schreuder,FALSE
Hoffenheim,For,2019-08-31 00:00:00,Away,D,0,0,6,16.7,14.7,-0.6,Bayer Leverkusen,0.6,0.9,1587.659929,1540.848404,Alfred Schreuder,FALSE
Hoffenheim,For,2019-09-15 00:00:00,Home,L,0,3,24,20.8,16.6,-1.4,Freiburg,1.4,1.6,1454.632419,1542.187653,Alfred Schreuder,FALSE
Hoffenheim,For,2019-09-23 00:00:00,Away,D,1,1,9,55.6,16.7,0.3,Wolfsburg,0.7,0.9,1533.67812,1529.719636,Alfred Schreuder,FALSE
Hoffenheim,For,2019-09-28 00:00:00,Home,L,0,3,17,23.5,19,-1.3,Monchengladbach,1.3,2.8,1534.477721,1529.833565,Alfred Schreuder,FALSE
Hoffenheim,For,2019-10-05 00:00:00,Away,W,2,1,8,62.5,18.1,1.2,Bayern Munich,0.8,2.1,1708.73208,1519.967227,Alfred Schreuder,FALSE
Hoffenheim,For,2019-10-20 00:00:00,Home,W,2,0,9,33.3,18.1,1.1,Schalke 04,0.9,0.8,1514.768115,1534.922113,Alfred Schreuder,FALSE
Hoffenheim,For,2019-10-26 00:00:00,Away,W,3,2,17,47.1,17,0.8,Hertha BSC,2.2,2.5,1483.858183,1544.342684,Alfred Schreuder,FALSE
Hoffenheim,For,2019-11-01 00:00:00,Home,W,3,0,12,58.3,15.4,0.9,Paderborn 07,2.1,0.6,1447.139184,1552.619177,Alfred Schreuder,FALSE
Hoffenheim,For,2019-11-08 00:00:00,Away,W,2,1,14,28.6,23.4,-0.1,Koln,2.1,0.9,1381.328452,1559.673178,Alfred Schreuder,FALSE
RB Leipzig,For,2019-03-09 00:00:00,Home,D,0,0,16,25,13.4,-2.1,Augsburg,2.1,0.2,1432.813959,1573.017408,Ralf Rangnick,FALSE
RB Leipzig,For,2019-03-16 00:00:00,Away,W,1,0,16,25,18.2,-1.1,Schalke 04,2.1,1.4,1481.829376,1569.187687,Ralf Rangnick,FALSE
RB Leipzig,For,2019-04-13 00:00:00,Home,W,2,0,21,47.6,17.2,0,Wolfsburg,2,0.4,1513.537632,1593.190006,Ralf Rangnick,FALSE
RB Leipzig,For,2019-04-20 00:00:00,Away,W,2,1,12,25,20.7,0,Monchengladbach,2,2.2,1539.257348,1600.936765,Ralf Rangnick,FALSE
RB Leipzig,For,2019-04-27 00:00:00,Home,W,2,1,13,23.1,20.9,-0.2,Freiburg,2.2,1,1452.898204,1609.179906,Ralf Rangnick,FALSE
RB Leipzig,For,2019-05-03 00:00:00,Away,D,3,3,14,35.7,17.6,0.7,Mainz 05,2.3,1.7,1447.10758,1614.962438,Ralf Rangnick,FALSE
RB Leipzig,For,2019-05-11 00:00:00,Home,D,0,0,10,30,17.1,-0.6,Bayern Munich,0.6,1.9,1698.191025,1610.475009,Ralf Rangnick,FALSE
RB Leipzig,For,2019-05-18 00:00:00,Away,L,1,2,9,33.3,18.2,-0.9,Werder Bremen,1.9,1.4,1538.685884,1612.947371,Ralf Rangnick,FALSE
RB Leipzig,For,2019-08-18 00:00:00,Away,W,4,0,14,57.1,11.8,0.6,Union Berlin,3.4,1,1500,1600.841919,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-08-25 00:00:00,Home,W,2,1,12,41.7,17.1,0.6,Eintracht Frankfurt,1.4,1,1539.116131,1608.018304,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-08-30 00:00:00,Away,W,3,1,14,42.9,14.8,0.1,Monchengladbach,2.9,1.6,1526.180108,1616.060736,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-09-14 00:00:00,Home,D,1,1,11,36.4,19,-0.5,Bayern Munich,1.5,1.4,1704.151691,1623.52997,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-09-21 00:00:00,Away,W,3,0,14,50,19.3,1.5,Werder Bremen,1.5,0.7,1545.197444,1625.809678,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-09-28 00:00:00,Home,L,1,3,16,37.5,19.3,-0.3,Schalke 04,1.3,3.2,1504.956891,1633.530229,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-10-05 00:00:00,Away,D,1,1,11,45.5,14.6,-1.7,Bayer Leverkusen,2.7,1.8,1591.033385,1619.989754,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-10-19 00:00:00,Home,D,1,1,15,33.3,19.3,-0.2,Wolfsburg,1.2,1.3,1549.563821,1619.158247,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-10-26 00:00:00,Away,L,1,2,24,25,20.8,-1.5,Freiburg,2.5,2.1,1470.443963,1617.181525,Julian Nagelsmann,FALSE
RB Leipzig,For,2019-11-09 00:00:00,Away,W,4,2,9,66.7,15.5,2,Hertha BSC,2,0.6,1465.612893,1609.190867,Julian Nagelsmann,FALSE
Union Berlin,For,2019-08-18 00:00:00,Home,L,0,4,13,15.4,20.1,-1,RB Leipzig,1,3.4,1600.841919,1500,Urs Fischer,FALSE
Union Berlin,For,2019-08-24 00:00:00,Away,D,1,1,11,18.2,19.6,-0.1,Augsburg,1.1,1.5,1422.787298,1492.823616,Urs Fischer,FALSE
Union Berlin,For,2019-08-31 00:00:00,Home,W,3,1,15,46.7,17.6,1.6,Dortmund,1.4,1.7,1640.960524,1490.834676,Urs Fischer,FALSE
Union Berlin,For,2019-09-14 00:00:00,Home,L,1,2,12,33.3,13.4,-0.7,Werder Bremen,1.7,2.2,1536.092683,1504.905398,Urs Fischer,FALSE
Union Berlin,For,2019-09-21 00:00:00,Away,L,0,2,4,0,19.7,-0.2,Bayer Leverkusen,0.2,1.4,1577.483074,1495.800637,Urs Fischer,FALSE
Union Berlin,For,2019-09-27 00:00:00,Home,L,1,2,11,45.5,18.2,0.1,Eintracht Frankfurt,0.9,2,1529.846324,1488.109268,Urs Fischer,FALSE
Union Berlin,For,2019-10-06 00:00:00,Away,L,0,1,14,21.4,21,-0.7,Wolfsburg,0.7,1.8,1541.330332,1479.304812,Urs Fischer,FALSE
Union Berlin,For,2019-10-19 00:00:00,Home,W,2,0,16,31.3,19.8,0.5,Freiburg,1.5,0.7,1480.721651,1471.071323,Urs Fischer,FALSE
Union Berlin,For,2019-10-26 00:00:00,Away,L,1,2,4,50,27.8,-0.7,Bayern Munich,1.7,2.7,1687.196712,1481.34901,Urs Fischer,FALSE
Union Berlin,For,2019-11-02 00:00:00,Home,W,1,0,13,38.5,24.2,-0.6,Hertha BSC,1.6,0.4,1475.581691,1476.66576,Urs Fischer,FALSE
Union Berlin,For,2019-11-09 00:00:00,Away,W,3,2,14,28.6,19.2,0.9,Mainz 05,1.1,2.3,1449.936393,1486.634558,Urs Fischer,FALSE
Bayern Munich,For,2019-08-16 00:00:00,Home,D,2,2,16,37.5,17,-0.5,Hertha BSC,2.5,1.1,1477.002054,1701.383448,Niko Kovac,FALSE
Bayern Munich,For,2019-08-24 00:00:00,Away,W,3,0,9,55.6,17.4,1.5,Schalke 04,1.5,0.8,1480.531156,1695.694944,Niko Kovac,FALSE
Bayern Munich,For,2019-09-14 00:00:00,Away,D,1,1,14,50,16.8,-0.4,RB Leipzig,1.4,1.5,1623.52997,1704.151691,Niko Kovac,FALSE
Bayern Munich,For,2019-09-21 00:00:00,Home,W,4,0,24,16.7,18.1,1.3,Koln,2.7,1.2,1393.161102,1701.871984,Niko Kovac,FALSE
Bayern Munich,For,2019-09-28 00:00:00,Away,W,3,2,18,33.3,16.1,-0.1,Paderborn 07,3.1,0.3,1462.134482,1704.765258,Niko Kovac,FALSE
Bayern Munich,For,2019-10-05 00:00:00,Home,L,1,2,20,20,17.4,-1.1,Hoffenheim,2.1,0.8,1519.967227,1708.73208,Niko Kovac,FALSE
Bayern Munich,For,2019-10-19 00:00:00,Away,D,2,2,24,33.3,17,-1.1,Augsburg,3.1,2.3,1419.524287,1693.777194,Niko Kovac,FALSE
Bayern Munich,For,2019-10-26 00:00:00,Home,W,2,1,20,50,18.6,-0.7,Union Berlin,2.7,1.7,1481.34901,1687.196712,Niko Kovac,FALSE
Bayern Munich,For,2019-11-02 00:00:00,Away,L,1,5,8,37.5,15.4,-0.7,Eintracht Frankfurt,1.7,3.3,1540.010413,1691.879962,Niko Kovac,FALSE
Bayern Munich,For,2019-11-09 00:00:00,Home,W,4,0,18,27.8,15.5,-0.7,Dortmund,3.7,0.7,1637.890158,1677.767454,Hansi Flick,TRUE
Bayern Munich,For,2019-11-23 00:00:00,Away,W,4,0,17,29.4,12.9,0.3,Dusseldorf,3.7,0.7,1471.126752,1686.624707,Hansi Flick,FALSE
Bayern Munich,For,2019-11-30 00:00:00,Home,L,1,2,23,47.8,17.1,-1.8,Bayer Leverkusen,2.8,1.3,1575.348835,1691.111665,Hansi Flick,FALSE
Bayern Munich,For,2019-12-07 00:00:00,Away,L,1,2,16,31.3,15.6,-0.5,Monchengladbach,1.5,1.2,1569.443856,1677.897803,Hansi Flick,FALSE
Bayern Munich,For,2019-12-18 00:00:00,Away,W,3,1,22,40.9,15.8,-1.3,Freiburg,4.3,2.1,1491.411463,1670.840803,Hansi Flick,FALSE
Bayern Munich,For,2019-12-21 00:00:00,Home,W,2,0,18,44.4,19.4,0.5,Wolfsburg,1.5,0.9,1531.66883,1676.091332,Hansi Flick,FALSE
Bayern Munich,For,2020-01-19 00:00:00,Away,W,4,0,19,52.6,15,0.7,Hertha BSC,3.3,1,1473.598257,1682.158472,Hansi Flick,FALSE
Bayern Munich,For,2020-01-25 00:00:00,Home,W,5,0,24,58.3,15.3,1.3,Schalke 04,3.7,0.4,1545.987809,1686.785952,Hansi Flick,FALSE
